id_eje,ejecutora_nombre,year,ind_eje,propim,proinv,pim,devengado,certificado,compromiso_anual,inverre,pim_total,invtot
MUNICIPALIDAD DISTRITAL DE HUARMACA,MUNICIPALIDAD DISTRITAL DE HUARMACA,2022,.76819485,.29218221,.53658539,21647164,16629240.38,21346508.08000001,17504741.66,66,74087889,123
MUNICIPALIDAD DISTRITAL DE HUARMACA,MUNICIPALIDAD DISTRITAL DE HUARMACA,2023,.69409883,.34018353,.72043014,16782735,11648876.64,15874960.05,14480107.62,67,49334357,93
MUNICIPALIDAD DISTRITAL DE HUARMACA,MUNICIPALIDAD DISTRITAL DE HUARMACA,2024,.44227958,.4277595,.66666669,21211391,9381365.220000001,18212326.3,15251014.07,82,49587189,123
MUNICIPALIDAD DISTRITAL DE HUARO,MUNICIPALIDAD DISTRITAL DE HUARO,2022,.93138397,.91077328,.90476191,9890243,9211613.57,9616583.430000002,9517435.57,19,10859171,21
MUNICIPALIDAD DISTRITAL DE HUARO,MUNICIPALIDAD DISTRITAL DE HUARO,2023,.84434003,.91490382,.77272725,7947648,6710517.27,6734846.140000001,6710517.27,17,8686867,22
MUNICIPALIDAD DISTRITAL DE HUARO,MUNICIPALIDAD DISTRITAL DE HUARO,2024,.91024101,.80407262,.86666667,7090126,6453723.460000001,6930602.970000001,6897474.960000001,26,8817768,30
MUNICIPALIDAD DISTRITAL DE HUAROCHIRI,MUNICIPALIDAD DISTRITAL DE HUAROCHIRI,2022,.95782608,.19361001,.66666669,721201,690785.11,690785.11,690785.11,4,3725019,6
MUNICIPALIDAD DISTRITAL DE HUAROCHIRI,MUNICIPALIDAD DISTRITAL DE HUAROCHIRI,2023,.1077651,.78615332,.75,8653121,932504.4600000001,7566095,938984.9,6,11006913,8
MUNICIPALIDAD DISTRITAL DE HUAROCHIRI,MUNICIPALIDAD DISTRITAL DE HUAROCHIRI,2024,.81222999,.82748127,.77777779,7943539,6451980.4,7940869.12,7324802.65,7,9599660,9
MUNICIPALIDAD DISTRITAL DE HUAROCONDO,MUNICIPALIDAD DISTRITAL DE HUAROCONDO,2022,.78608316,.56904584,.94117647,10211147,8026810.550000001,8215597.890000001,8036705.550000001,32,17944331,34
MUNICIPALIDAD DISTRITAL DE HUAROCONDO,MUNICIPALIDAD DISTRITAL DE HUAROCONDO,2023,.62870336,.63242167,.93548387,9878349,6210550.97,6276549.32,6211921.520000001,29,15619878,31
MUNICIPALIDAD DISTRITAL DE HUAROCONDO,MUNICIPALIDAD DISTRITAL DE HUAROCONDO,2024,.79804099,.58315718,.8125,8801703,7024119.490000001,8495692.940000001,7423421.290000002,26,15093191,32
MUNICIPALIDAD DISTRITAL DE HUAROS,MUNICIPALIDAD DISTRITAL DE HUAROS,2022,.96738631,1,1,866100,837853.26,837853.26,837853.26,20,866100,20
MUNICIPALIDAD DISTRITAL DE HUAROS,MUNICIPALIDAD DISTRITAL DE HUAROS,2023,.95665538,.69531327,.71428573,342188,327356,327356,327356,5,492135,7
MUNICIPALIDAD DISTRITAL DE HUAROS,MUNICIPALIDAD DISTRITAL DE HUAROS,2024,.81323981,.48658407,.75,278456,226451.5,226451.5,226451.5,6,572267,8
MUNICIPALIDAD DISTRITAL DE HUASAHUASI,MUNICIPALIDAD DISTRITAL DE HUASAHUASI,2022,.74173427,.75286317,.89473683,3768794,2795443.66,3368825.89,2899106.69,17,5005948,19
MUNICIPALIDAD DISTRITAL DE HUASAHUASI,MUNICIPALIDAD DISTRITAL DE HUASAHUASI,2023,.83320093,.93093002,.8888889,2695614,2245988.06,2594789.75,2388803.52,16,2895614,18
MUNICIPALIDAD DISTRITAL DE HUASAHUASI,MUNICIPALIDAD DISTRITAL DE HUASAHUASI,2024,.4227457,.93351257,.90909094,2612194,1104293.82,1598174.7,1389590.93,20,2798242,22
MUNICIPALIDAD DISTRITAL DE HUASICANCHA,MUNICIPALIDAD DISTRITAL DE HUASICANCHA,2022,.84007633,.70530349,.44444445,237372,199410.6,230370.65,226370.64,4,336553,9
MUNICIPALIDAD DISTRITAL DE HUASICANCHA,MUNICIPALIDAD DISTRITAL DE HUASICANCHA,2023,.99436414,.52852339,.63157892,372998,370895.83,370895.93,370895.93,12,705736,19
MUNICIPALIDAD DISTRITAL DE HUASICANCHA,MUNICIPALIDAD DISTRITAL DE HUASICANCHA,2024,.19186547,.22227156,.80000001,600207,115159,160226.09,125149,8,2700332,10
MUNICIPALIDAD DISTRITAL DE HUASMIN,MUNICIPALIDAD DISTRITAL DE HUASMIN,2022,.71693146,.75760651,.8888889,9652351,6920073.919999999,9159892.240000002,7668979.160000001,64,12740586,72
MUNICIPALIDAD DISTRITAL DE HUASMIN,MUNICIPALIDAD DISTRITAL DE HUASMIN,2023,.92668599,.38524655,.78378379,3966263,3675480.38,3864230.56,3821354.87,29,10295389,37
MUNICIPALIDAD DISTRITAL DE HUASMIN,MUNICIPALIDAD DISTRITAL DE HUASMIN,2024,.56691295,.30276525,.69387758,2315330,1312590.49,2111622.95,2095925.95,34,7647278,49
MUNICIPALIDAD DISTRITAL DE HUASO,MUNICIPALIDAD DISTRITAL DE HUASO,2022,.74011475,.26858267,.86842108,2633998,1949460.76,2606125.75,2571125.75,33,9807029,38
MUNICIPALIDAD DISTRITAL DE HUASO,MUNICIPALIDAD DISTRITAL DE HUASO,2023,.40122947,.95423168,.89999998,2016011,808883.04,1266856.56,907926.96,18,2112706,20
MUNICIPALIDAD DISTRITAL DE HUASO,MUNICIPALIDAD DISTRITAL DE HUASO,2024,.37926006,.32030031,.85714287,3130795,1187385.55,2294227.18,1455148.24,24,9774561,28
MUNICIPALIDAD DISTRITAL DE HUASTA,MUNICIPALIDAD DISTRITAL DE HUASTA,2022,.71291858,.97985554,.94444442,2024895,1443585.29,1736362.87,1481897.29,17,2066524,18
MUNICIPALIDAD DISTRITAL DE HUASTA,MUNICIPALIDAD DISTRITAL DE HUASTA,2023,.54602301,.49327636,.89285713,1506318,822484.3099999999,1373683.6,822484.3100000001,25,3053700,28
MUNICIPALIDAD DISTRITAL DE HUASTA,MUNICIPALIDAD DISTRITAL DE HUASTA,2024,.65579146,.43702719,.84210527,1201209,787742.6100000001,1160047.8,787874.6100000001,16,2748591,19
MUNICIPALIDAD DISTRITAL DE HUATA,MUNICIPALIDAD DISTRITAL DE HUATA,2022,.75416201,.92464626,.89999998,1773859,1337777.08,1632427.69,1367309.63,9,1918419,10
MUNICIPALIDAD DISTRITAL DE HUATA,MUNICIPALIDAD DISTRITAL DE HUATA,2023,.57036704,.91041672,.91666669,1408157,803166.36,1167457.83,803166.36,11,1546717,12
MUNICIPALIDAD DISTRITAL DE HUATA,MUNICIPALIDAD DISTRITAL DE HUATA,2024,.5623346,.99546736,.94444442,1317731,741005.75,985252.63,741005.8400000001,17,1323731,18
MUNICIPALIDAD DISTRITAL DE HUATASANI,MUNICIPALIDAD DISTRITAL DE HUATASANI,2022,.91834229,.16256857,.70588237,1554888,1427919.42,1442635.86,1439653.29,12,9564506,17
MUNICIPALIDAD DISTRITAL DE HUATASANI,MUNICIPALIDAD DISTRITAL DE HUATASANI,2023,.80515581,.1266627,.5714286,1320430,1063151.9,1115585.9,1105785.9,4,10424774,7
MUNICIPALIDAD DISTRITAL DE HUATASANI,MUNICIPALIDAD DISTRITAL DE HUATASANI,2024,.91482365,.14992672,.5,759458,694770.15,759457.15,757957.15,4,5065528,8
MUNICIPALIDAD DISTRITAL DE HUAURA,MUNICIPALIDAD DISTRITAL DE HUAURA,2022,.73490506,.62552238,.86363637,6031305,4432436.52,5733345.95,5394779.88,19,9642029,22
MUNICIPALIDAD DISTRITAL DE HUAURA,MUNICIPALIDAD DISTRITAL DE HUAURA,2023,.2849381,.34204695,.85714287,5177580,1475289.72,4720908.51,1650414.96,18,15137045,21
MUNICIPALIDAD DISTRITAL DE HUAURA,MUNICIPALIDAD DISTRITAL DE HUAURA,2024,.84725153,.98768812,.89999998,4649380,3939194.420000001,4615613.9,4408035.67,18,4707336,20
MUNICIPALIDAD DISTRITAL DE HUAY - HUAY,MUNICIPALIDAD DISTRITAL DE HUAY - HUAY,2022,.88956743,.99175793,.9818182,8659099,7702852.6,8490424.029999999,8490354.970000001,54,8731061,55
MUNICIPALIDAD DISTRITAL DE HUAY - HUAY,MUNICIPALIDAD DISTRITAL DE HUAY - HUAY,2023,.61474138,.98530114,.95238096,6629439,4075390.55,6503760.939999999,5625058.14,20,6728338,21
MUNICIPALIDAD DISTRITAL DE HUAY - HUAY,MUNICIPALIDAD DISTRITAL DE HUAY - HUAY,2024,.76033741,.99597716,.96551722,7410355,5634370.23,7240237.06,7224550.220000001,28,7440286,29
MUNICIPALIDAD DISTRITAL DE HUAYACUNDO ARMA,MUNICIPALIDAD DISTRITAL DE HUAYACUNDO ARMA,2022,.9513759,.74727881,.58333331,544557,518078.41,528746.1,518078.41,7,728720,12
MUNICIPALIDAD DISTRITAL DE HUAYACUNDO ARMA,MUNICIPALIDAD DISTRITAL DE HUAYACUNDO ARMA,2023,.48738444,.56912607,.72727275,260032,126735.55,202373.44,144808.95,8,456897,11
MUNICIPALIDAD DISTRITAL DE HUAYACUNDO ARMA,MUNICIPALIDAD DISTRITAL DE HUAYACUNDO ARMA,2024,.31380859,.93224531,.73333335,374427,117498.41,294038.06,146134.41,11,401640,15
MUNICIPALIDAD DISTRITAL DE HUAYAN,MUNICIPALIDAD DISTRITAL DE HUAYAN,2022,.36143395,1,1,1239822,448113.77,1008314.53,490773.2,5,1239822,5
MUNICIPALIDAD DISTRITAL DE HUAYAN,MUNICIPALIDAD DISTRITAL DE HUAYAN,2023,.69321615,1,1,929537,644370.03,688370.03,644370.03,9,929537,9
MUNICIPALIDAD DISTRITAL DE HUAYAN,MUNICIPALIDAD DISTRITAL DE HUAYAN,2024,.32723221,.62579668,.875,887712,290487.95,805577.7300000001,308487.95,14,1418531,16
MUNICIPALIDAD DISTRITAL DE HUAYANA,MUNICIPALIDAD DISTRITAL DE HUAYANA,2022,.89501196,.26055959,.78260869,960005,859215.9299999999,879721.04,859215.9299999999,18,3684397,23
MUNICIPALIDAD DISTRITAL DE HUAYANA,MUNICIPALIDAD DISTRITAL DE HUAYANA,2023,.1421611,.7595185,.66666669,320532,45567.18,48339.18,48339.18,6,422020,9
MUNICIPALIDAD DISTRITAL DE HUAYANA,MUNICIPALIDAD DISTRITAL DE HUAYANA,2024,.49058411,.20130183,.71428573,292590,143540,155006,143540,5,1453489,7
MUNICIPALIDAD DISTRITAL DE HUAYLAS,MUNICIPALIDAD DISTRITAL DE HUAYLAS,2022,.81802011,.91340643,.83333331,1351942,1105915.72,1305927.97,1152807.22,15,1480110,18
MUNICIPALIDAD DISTRITAL DE HUAYLAS,MUNICIPALIDAD DISTRITAL DE HUAYLAS,2023,.87601185,.76422513,.84615386,1053962,923283.2299999999,978703.45,923283.2299999999,11,1379125,13
MUNICIPALIDAD DISTRITAL DE HUAYLAS,MUNICIPALIDAD DISTRITAL DE HUAYLAS,2024,.95174241,.7871294,.81818181,823224,783497.21,817249.27,783497.21,18,1045856,22
MUNICIPALIDAD DISTRITAL DE HUAYLILLAS,MUNICIPALIDAD DISTRITAL DE HUAYLILLAS,2022,.65903825,1,1,3192553,2104014.52,2962577.85,2430521.16,18,3192553,18
MUNICIPALIDAD DISTRITAL DE HUAYLILLAS,MUNICIPALIDAD DISTRITAL DE HUAYLILLAS,2023,.40246239,1,1,2125307,855356.16,1447022.52,903135.45,9,2125307,9
MUNICIPALIDAD DISTRITAL DE HUAYLILLAS,MUNICIPALIDAD DISTRITAL DE HUAYLILLAS,2024,.50568336,1,1,2803437,1417651.39,2607836.65,1477847.1,14,2803437,14
MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA,MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA,2022,.85254294,.27928349,.86440676,7396956,6306222.79,7190093.660000001,6363091.240000001,51,26485476,59
MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA,MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA,2023,.79859352,.35658881,.78947371,7467682,5963642.64,6410885.97,5964134.64,30,20941998,38
MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA,MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA,2024,.843252,.28536427,.82352942,6644514,5602999.69,6475144.38,5656273.47,42,23284323,51
MUNICIPALIDAD DISTRITAL DE HUAYLLACAYAN,MUNICIPALIDAD DISTRITAL DE HUAYLLACAYAN,2022,.97332466,.93645173,.91666669,3012820,2932452.07,2932452.470000001,2932452.470000001,22,3217272,24
MUNICIPALIDAD DISTRITAL DE HUAYLLACAYAN,MUNICIPALIDAD DISTRITAL DE HUAYLLACAYAN,2023,.52814561,1,1,1515252,800273.6699999999,1245634.59,800273.6699999999,5,1515252,5
MUNICIPALIDAD DISTRITAL DE HUAYLLACAYAN,MUNICIPALIDAD DISTRITAL DE HUAYLLACAYAN,2024,.64635175,.97220778,.60000002,1789468,1156625.83,1764402.6,1386557.17,9,1840623,15
MUNICIPALIDAD DISTRITAL DE HUAYLLAHUARA,MUNICIPALIDAD DISTRITAL DE HUAYLLAHUARA,2022,.38237137,.40210128,.66666669,1251533,478550.38,678383.98,511847.38,8,3112482,12
MUNICIPALIDAD DISTRITAL DE HUAYLLAHUARA,MUNICIPALIDAD DISTRITAL DE HUAYLLAHUARA,2023,.36804697,.93191892,.80000001,2511733,924435.73,2352694.81,1111280.57,12,2695227,15
MUNICIPALIDAD DISTRITAL DE HUAYLLAHUARA,MUNICIPALIDAD DISTRITAL DE HUAYLLAHUARA,2024,.86775982,1,1,1982262,1720127.32,1757501.19,1737126.19,9,1982262,9
MUNICIPALIDAD DISTRITAL DE HUAYLLAN,MUNICIPALIDAD DISTRITAL DE HUAYLLAN,2022,.75988591,1,1,5113545,3885710.77,5030050.4,3885711.01,23,5113545,23
MUNICIPALIDAD DISTRITAL DE HUAYLLAN,MUNICIPALIDAD DISTRITAL DE HUAYLLAN,2023,.47789782,.98127508,.94999999,3265915,1560773.71,1849659.88,1564793.71,19,3328236,20
MUNICIPALIDAD DISTRITAL DE HUAYLLAN,MUNICIPALIDAD DISTRITAL DE HUAYLLAN,2024,.81261611,.76850718,.88235295,1990110,1617195.47,1807641.89,1620744.85,15,2589579,17
MUNICIPALIDAD DISTRITAL DE HUAYLLAPAMPA,MUNICIPALIDAD DISTRITAL DE HUAYLLAPAMPA,2022,.42140633,.95618969,.77777779,1992728,839748.2100000001,1491990.64,839748.8100000001,7,2084030,9
MUNICIPALIDAD DISTRITAL DE HUAYLLAPAMPA,MUNICIPALIDAD DISTRITAL DE HUAYLLAPAMPA,2023,.69409156,.25484863,.89473683,1487920,1032752.69,1384962.19,1033653.69,17,5838446,19
MUNICIPALIDAD DISTRITAL DE HUAYLLAPAMPA,MUNICIPALIDAD DISTRITAL DE HUAYLLAPAMPA,2024,.58000207,.14246437,.76923078,1060817,615276.0800000001,819839.3199999999,680210,10,7446192,13
MUNICIPALIDAD DISTRITAL DE HUAYLLATI,MUNICIPALIDAD DISTRITAL DE HUAYLLATI,2022,.901586,.78495783,.875,1877408,1692644.78,1740086.03,1692644.78,14,2391731,16
MUNICIPALIDAD DISTRITAL DE HUAYLLATI,MUNICIPALIDAD DISTRITAL DE HUAYLLATI,2023,.94936019,.21657161,.75,1285662,1220556.36,1269546.36,1222056.36,18,5936429,24
MUNICIPALIDAD DISTRITAL DE HUAYLLATI,MUNICIPALIDAD DISTRITAL DE HUAYLLATI,2024,.80600405,.14214467,.65217394,947264,763498.63,899402.63,781398.63,15,6664084,23
MUNICIPALIDAD DISTRITAL DE HUAYLLAY,MUNICIPALIDAD DISTRITAL DE HUAYLLAY,2022,.37848166,.71471149,.92156863,14197054,5373324.580000001,11058323.18,7923396.859999998,47,19864035,51
MUNICIPALIDAD DISTRITAL DE HUAYLLAY,MUNICIPALIDAD DISTRITAL DE HUAYLLAY,2023,.52987015,.73232651,.90476191,7688045,4073665.629999999,5772839.880000001,4305490.31,19,10498111,21
MUNICIPALIDAD DISTRITAL DE HUAYLLAY,MUNICIPALIDAD DISTRITAL DE HUAYLLAY,2024,.3998214,.34825855,.7037037,9224115,3687998.7,8443855.059999999,4565731.76,19,26486398,27
MUNICIPALIDAD DISTRITAL DE HUAYLLAY GRANDE,MUNICIPALIDAD DISTRITAL DE HUAYLLAY GRANDE,2022,.76380038,.61687815,.5625,422031,322347.43,346500.54,322347.43,9,684140,16
MUNICIPALIDAD DISTRITAL DE HUAYLLAY GRANDE,MUNICIPALIDAD DISTRITAL DE HUAYLLAY GRANDE,2023,.5659709,.062045448,.5,400980,226943,350103,318103,5,6462682,10
MUNICIPALIDAD DISTRITAL DE HUAYLLAY GRANDE,MUNICIPALIDAD DISTRITAL DE HUAYLLAY GRANDE,2024,.59889525,.045467172,.5714286,349577,209360,293960,209360,8,7688558,14
MUNICIPALIDAD DISTRITAL DE HUAYNACOTAS,MUNICIPALIDAD DISTRITAL DE HUAYNACOTAS,2022,.66430676,.31122783,.79310346,5137988,3413200.04,4270961.45,3844238.72,23,16508768,29
MUNICIPALIDAD DISTRITAL DE HUAYNACOTAS,MUNICIPALIDAD DISTRITAL DE HUAYNACOTAS,2023,.67837906,.25765154,.84210527,2841017,1927286.5,2571706.49,1994910.65,16,11026587,19
MUNICIPALIDAD DISTRITAL DE HUAYNACOTAS,MUNICIPALIDAD DISTRITAL DE HUAYNACOTAS,2024,.55783153,.72999394,.94444442,2797520,1560544.8,1937171.51,1676596.94,17,3832251,18
MUNICIPALIDAD DISTRITAL DE HUAYO,MUNICIPALIDAD DISTRITAL DE HUAYO,2022,.89339763,.87148046,.88235295,6907803,6171414.89,6906718.77,6897831.060000001,15,7926515,17
MUNICIPALIDAD DISTRITAL DE HUAYO,MUNICIPALIDAD DISTRITAL DE HUAYO,2023,.31230938,.59022045,.93333334,3511404,1096644.38,1468740.54,1208402.18,14,5949309,15
MUNICIPALIDAD DISTRITAL DE HUAYO,MUNICIPALIDAD DISTRITAL DE HUAYO,2024,.32319254,.9740063,.95652175,4666770,1508265.26,4414384.08,2563034.390000001,22,4791314,23
MUNICIPALIDAD DISTRITAL DE HUAYOPATA,MUNICIPALIDAD DISTRITAL DE HUAYOPATA,2022,.93102622,.95092875,.90196079,25428081,23674210.19,24082938.08,23947434.07,46,26740259,51
MUNICIPALIDAD DISTRITAL DE HUAYOPATA,MUNICIPALIDAD DISTRITAL DE HUAYOPATA,2023,.89058173,.93255931,.93103451,23340607,20786718.66000001,20930702.16,20812518.66,54,25028549,58
MUNICIPALIDAD DISTRITAL DE HUAYOPATA,MUNICIPALIDAD DISTRITAL DE HUAYOPATA,2024,.97147161,.75744009,.81967211,17594795,17092844.23,17594680.84,17467175.06,50,23229290,61
MUNICIPALIDAD DISTRITAL DE HUAYRAPATA,MUNICIPALIDAD DISTRITAL DE HUAYRAPATA,2022,.65415263,.34552202,.69230771,1663978,1088495.55,1443191.01,1279142.29,9,4815838,13
MUNICIPALIDAD DISTRITAL DE HUAYRAPATA,MUNICIPALIDAD DISTRITAL DE HUAYRAPATA,2023,.98030549,.22461316,.625,536876,526302.48,534873.48,534873.48,5,2390225,8
MUNICIPALIDAD DISTRITAL DE HUAYRAPATA,MUNICIPALIDAD DISTRITAL DE HUAYRAPATA,2024,.59442073,.57682216,.60000002,345528,205389,252011,252011,6,599020,10
MUNICIPALIDAD DISTRITAL DE HUAYUCACHI,MUNICIPALIDAD DISTRITAL DE HUAYUCACHI,2022,.85806495,.241202,.69999999,1498101,1285467.92,1318321.46,1311476.46,7,6210981,10
MUNICIPALIDAD DISTRITAL DE HUAYUCACHI,MUNICIPALIDAD DISTRITAL DE HUAYUCACHI,2023,.98520982,.3641949,.85714287,903612,890247.4299999999,903015.4,903013.6199999999,18,2481122,21
MUNICIPALIDAD DISTRITAL DE HUAYUCACHI,MUNICIPALIDAD DISTRITAL DE HUAYUCACHI,2024,.59694767,.14823224,.72727275,629916,376026.9,477092.18,475724.78,16,4249521,22
MUNICIPALIDAD DISTRITAL DE HUAÑEC,MUNICIPALIDAD DISTRITAL DE HUAÑEC,2022,.90177983,.6582405,.71428573,783711,706734.7799999999,706736.24,706734.78,5,1190615,7
MUNICIPALIDAD DISTRITAL DE HUAÑEC,MUNICIPALIDAD DISTRITAL DE HUAÑEC,2023,.65380013,.60276109,.60000002,309554,202386.45,210231.19,202386.45,3,513560,5
MUNICIPALIDAD DISTRITAL DE HUAÑEC,MUNICIPALIDAD DISTRITAL DE HUAÑEC,2024,.67847127,.63642401,.55555558,264417,179399.34,179399.34,179399.34,5,415473,9
MUNICIPALIDAD DISTRITAL DE HUEPETUHE,MUNICIPALIDAD DISTRITAL DE HUEPETUHE,2022,.58954,.86529273,.70588237,7049737,4156101.8,5431208.23,4286855.38,12,8147228,17
MUNICIPALIDAD DISTRITAL DE HUEPETUHE,MUNICIPALIDAD DISTRITAL DE HUEPETUHE,2023,.41965488,.98897177,.94444442,8052947,3379458.41,3509519.79,3473019.79,17,8142747,18
MUNICIPALIDAD DISTRITAL DE HUEPETUHE,MUNICIPALIDAD DISTRITAL DE HUEPETUHE,2024,.59487307,1,1,6299739,3747545.21,6296763.27,5958331.840000001,11,6299739,11
MUNICIPALIDAD DISTRITAL DE HUERTAS,MUNICIPALIDAD DISTRITAL DE HUERTAS,2022,.98391229,.81779867,.71428573,564066,554991.4600000001,564005.13,554991.4600000001,5,689737,7
MUNICIPALIDAD DISTRITAL DE HUERTAS,MUNICIPALIDAD DISTRITAL DE HUERTAS,2023,.99749684,.63597029,.81818181,418637,417589.08,418634.67,418089.58,9,658265,11
MUNICIPALIDAD DISTRITAL DE HUERTAS,MUNICIPALIDAD DISTRITAL DE HUERTAS,2024,.6772238,.074406132,.60000002,509180,344828.8199999999,378777.12,344828.82,9,6843253,15
MUNICIPALIDAD DISTRITAL DE HUICUNGO,MUNICIPALIDAD DISTRITAL DE HUICUNGO,2022,.96375448,.86948663,.81481481,1609645,1551302.62,1551739.26,1551302.62,22,1851259,27
MUNICIPALIDAD DISTRITAL DE HUICUNGO,MUNICIPALIDAD DISTRITAL DE HUICUNGO,2023,.99546927,.85325789,.75,1324839,1318836.52,1318856.7,1318836.52,6,1552683,8
MUNICIPALIDAD DISTRITAL DE HUICUNGO,MUNICIPALIDAD DISTRITAL DE HUICUNGO,2024,.9848631,.63346124,.69999999,1433619,1411918.47,1432759.47,1421883.47,7,2263152,10
MUNICIPALIDAD DISTRITAL DE HUIMBAYOC,MUNICIPALIDAD DISTRITAL DE HUIMBAYOC,2022,.95782924,.53900814,.70588237,517609,495781.03,504493.6800000001,495781.03,12,960299,17
MUNICIPALIDAD DISTRITAL DE HUIMBAYOC,MUNICIPALIDAD DISTRITAL DE HUIMBAYOC,2023,.98596078,.2741316,.66666669,480721,473972.06,474472.06,474472.06,14,1753614,21
MUNICIPALIDAD DISTRITAL DE HUIMBAYOC,MUNICIPALIDAD DISTRITAL DE HUIMBAYOC,2024,.38416812,.06080845,.69999999,661193,254009.27,254009.27,254009.27,7,10873374,10
MUNICIPALIDAD DISTRITAL DE HUIPOCA,MUNICIPALIDAD DISTRITAL DE HUIPOCA,2022,.67256647,1,1,1973065,1327017.4,1682218.72,1350017.4,6,1973065,6
MUNICIPALIDAD DISTRITAL DE HUIPOCA,MUNICIPALIDAD DISTRITAL DE HUIPOCA,2023,.7381587,.8424629,.42857143,1658598,1224308.57,1456513.19,1224308.58,6,1968749,14
MUNICIPALIDAD DISTRITAL DE HUIPOCA,MUNICIPALIDAD DISTRITAL DE HUIPOCA,2024,.86973917,.11586662,.60000002,1079103,938538.16,1079100.37,1068754.21,6,9313321,10
MUNICIPALIDAD DISTRITAL DE HUMAY,MUNICIPALIDAD DISTRITAL DE HUMAY,2022,.1602052,.66814059,.85714287,15372288,2462720.52,10436315.66,3204523.459999999,36,23007565,42
MUNICIPALIDAD DISTRITAL DE HUMAY,MUNICIPALIDAD DISTRITAL DE HUMAY,2023,.35850725,.782112,.92000002,20111580,7210147.29,16975614.51,9658114.120000001,23,25714450,25
MUNICIPALIDAD DISTRITAL DE HUMAY,MUNICIPALIDAD DISTRITAL DE HUMAY,2024,.66427046,.99513429,.86666667,17229640,11445140.65,15244912.56,14155080.03,26,17313884,30
MUNICIPALIDAD DISTRITAL DE IBERIA,MUNICIPALIDAD DISTRITAL DE IBERIA,2022,.89761513,.11899615,.57894737,589892,529496,581788,563496,11,4957236,19
MUNICIPALIDAD DISTRITAL DE IBERIA,MUNICIPALIDAD DISTRITAL DE IBERIA,2023,.38117689,.070118882,.53846157,648728,247280.12,383309.9,383309.9,7,9251830,13
MUNICIPALIDAD DISTRITAL DE IBERIA,MUNICIPALIDAD DISTRITAL DE IBERIA,2024,.75181717,.10385627,.15384616,427042,321057.5,343678.34,343677.9,2,4111856,13
MUNICIPALIDAD DISTRITAL DE ICHOCAN,MUNICIPALIDAD DISTRITAL DE ICHOCAN,2022,.96412998,.10642158,.47826087,530205,511186.53,527193.88,514693.4300000001,11,4982119,23
MUNICIPALIDAD DISTRITAL DE ICHOCAN,MUNICIPALIDAD DISTRITAL DE ICHOCAN,2023,.9229238,.063789234,.2857143,50434,46546.74000000001,46838.74,46838.74,2,790635,7
MUNICIPALIDAD DISTRITAL DE ICHOCAN,MUNICIPALIDAD DISTRITAL DE ICHOCAN,2024,.15393825,.021750687,.21052632,58465,9000,9000,9000,4,2687961,19
MUNICIPALIDAD DISTRITAL DE ICHUPAMPA,MUNICIPALIDAD DISTRITAL DE ICHUPAMPA,2022,.98856723,.25031853,.66666669,840069,830464.6899999999,830464.6899999999,830464.6899999999,6,3356000,9
MUNICIPALIDAD DISTRITAL DE ICHUPAMPA,MUNICIPALIDAD DISTRITAL DE ICHUPAMPA,2023,.98716247,.53010631,.80000001,1898317,1873947.28,1881293.07,1878073.03,8,3581012,10
MUNICIPALIDAD DISTRITAL DE ICHUPAMPA,MUNICIPALIDAD DISTRITAL DE ICHUPAMPA,2024,.93561894,.24005404,.69999999,550762,515303.36,550755.76,538675.04,14,2294325,20
MUNICIPALIDAD DISTRITAL DE ICHUÑA,MUNICIPALIDAD DISTRITAL DE ICHUÑA,2022,.90396571,.87692553,.94285715,12347106,11161360.33,12147668.56,11906891.69,33,14079994,35
MUNICIPALIDAD DISTRITAL DE ICHUÑA,MUNICIPALIDAD DISTRITAL DE ICHUÑA,2023,.87561041,.7767601,.82758623,6735902,5898025.91,6706094.33,5980346.98,24,8671792,29
MUNICIPALIDAD DISTRITAL DE ICHUÑA,MUNICIPALIDAD DISTRITAL DE ICHUÑA,2024,.94661468,.80430895,.89285713,9891446,9363387.949999999,9831856.35,9524929.859999999,25,12298068,28
MUNICIPALIDAD DISTRITAL DE IGNACIO ESCUDERO,MUNICIPALIDAD DISTRITAL DE IGNACIO ESCUDERO,2022,.70695895,.12955074,.73333335,2747628,1942460.25,2613517.07,1983885.22,22,21208895,30
MUNICIPALIDAD DISTRITAL DE IGNACIO ESCUDERO,MUNICIPALIDAD DISTRITAL DE IGNACIO ESCUDERO,2023,.58566374,.11544537,.62857145,2407842,1410185.77,2186521.03,1692104.9,22,20856982,35
MUNICIPALIDAD DISTRITAL DE IGNACIO ESCUDERO,MUNICIPALIDAD DISTRITAL DE IGNACIO ESCUDERO,2024,.39222747,.3748551,.76923078,4083068,1601491.43,3804137.8,2137874.17,40,10892390,52
MUNICIPALIDAD DISTRITAL DE IGUAIN,MUNICIPALIDAD DISTRITAL DE IGUAIN,2022,.96026981,.72361553,.66666669,774917,744129.4199999999,744209.92,744209.42,10,1070896,15
MUNICIPALIDAD DISTRITAL DE IGUAIN,MUNICIPALIDAD DISTRITAL DE IGUAIN,2023,.72850764,.66849154,.86666667,615908,448693.7,458383.7,458383.7,13,921340,15
